Robot ID,Task Type,Action Start Time,Action End Time,Action Duration (ms),Comm Type,Packet Size (bytes),Latency (ms),Throughput (Mbps),Packet Loss (%),Jitter (ms),SNR (dB),Bandwidth Allocation (Mbps),AI Decision Time (ms),Model Accuracy (%),Error Rate (%),Environment Type,Robot Type,Task Complexity,Interaction Density
R12,Collaboration,2025-01-04 17:45:00,2025-01-04 17:45:58,58000.0,Robot-to-Network,1530,84.44846162112734,936.2813856613542,1.478169385514173,1.9820394909281784,26.66866654189981,458.89702652448375,43,90.36011781214052,1.7033969740838362,Factory Floor,Industrial Robot,Simple,4
R90,Inspection,2025-01-04 02:54:00,2025-01-04 02:54:43,43000.0,Robot-to-Human,1972,71.0501199760487,775.8292075191493,1.6045431390035376,2.516402615596098,27.929883682062705,348.4295039720387,63,93.89875189366771,4.117804863033844,Warehouse,Industrial Robot,Medium,4
R44,Inspection,2025-01-07 05:59:00,2025-01-07 05:59:22,22000.0,Robot-to-Robot,582,46.626467093472186,810.2361517044994,1.5621359105203836,3.0825822733245194,21.487063699414726,498.3933053564121,41,93.95824309716399,4.450447396845199,Factory Floor,Service Robot,Complex,6
R33,Navigation,2025-01-01 21:19:00,2025-01-01 21:19:45,45000.0,Robot-to-Human,536,41.406589069773965,665.5704877874803,0.16184688473752096,3.9027613641947383,25.709300925842562,308.963430467791,38,97.77290228727384,2.006454554728341,Factory Floor,Autonomous Vehicle,Simple,7
R13,Inspection,2025-01-05 12:58:00,2025-01-05 12:58:07,7000.0,Robot-to-Human,1909,47.17810159091566,666.2539912186569,1.5416582855044456,2.212431947043878,24.897975966820418,132.70447200293984,33,98.88619127255522,2.3940595784275027,Healthcare Facility,Autonomous Vehicle,Simple,5
R78,Object Manipulation,2025-01-02 13:01:00,2025-01-02 13:01:22,22000.0,Robot-to-Human,969,83.13602685896336,672.3811536383745,0.16330855543555334,1.5408255637870587,24.26421418302442,402.9721558193421,37,91.29610455356672,1.1538130373887574,Warehouse,Autonomous Vehicle,Medium,9
R88,Inspection,2025-01-04 14:04:00,2025-01-04 14:04:20,20000.0,Robot-to-Human,1749,47.53583120980235,644.3844487861452,1.974328102667854,1.0823234752126285,29.932888588820774,117.59418988940457,30,96.31861442360498,4.390166468802291,Factory Floor,Industrial Robot,Complex,3
R98,Navigation,2025-01-01 14:14:00,2025-01-01 14:14:36,36000.0,Robot-to-Network,722,77.8256603019949,621.2149577457401,0.7409623552994562,2.488456496219543,24.465460501649567,254.28818269095242,39,97.84517425162689,0.6940427676114796,Factory Floor,Service Robot,Simple,1
R26,Object Manipulation,2025-01-03 05:32:00,2025-01-03 05:32:57,57000.0,Robot-to-Network,1052,68.20715667627496,842.1918736689787,1.3869775537566875,4.163679488459538,21.06886652419852,279.77357788779153,47,93.87080415617555,4.58561069735111,Factory Floor,Industrial Robot,Complex,5
R21,Collaboration,2025-01-02 19:06:00,2025-01-02 19:06:05,5000.0,Robot-to-Human,1282,68.27918914311203,571.3773335100677,0.9690339551597518,2.315445765909376,20.331399171012468,455.16100837564295,98,92.9393599274064,3.085575056706017,Factory Floor,Industrial Robot,Medium,5
R28,Object Manipulation,2025-01-04 08:40:00,2025-01-04 08:40:57,57000.0,Robot-to-Human,1574,89.68195252358518,444.71453374100423,0.4812939099550284,1.868640250290789,27.980152284814153,324.4365282522683,85,90.18006994315333,1.2254203378191753,Healthcare Facility,Industrial Robot,Complex,1
R48,Navigation,2025-01-02 22:08:00,2025-01-02 22:08:30,30000.0,Robot-to-Robot,1795,91.2308984943223,394.8984942767921,1.2217115567631325,4.646488170195769,20.0965255300888,477.6450880165775,60,95.07110521799734,2.130627388011353,Warehouse,Service Robot,Simple,4
R100,Navigation,2025-01-06 00:28:00,2025-01-06 00:28:56,56000.0,Robot-to-Network,1188,67.58362654310608,915.7057217975274,0.031843115364651675,3.6491675984674345,29.179455721637698,196.0598123770385,51,91.62414297444931,0.5080543609154858,Factory Floor,Industrial Robot,Complex,2
R40,Inspection,2025-01-03 07:40:00,2025-01-03 07:40:52,52000.0,Robot-to-Network,606,34.570340020079854,904.0183408962799,1.0103129770427761,4.902643972346271,22.08524378041091,212.22231663270463,65,90.66886272101532,2.9722310322272487,Healthcare Facility,Service Robot,Simple,3
R66,Inspection,2025-01-04 15:39:00,2025-01-04 15:39:16,16000.0,Robot-to-Network,1925,41.282924574352236,470.54988852423594,0.07807901423118557,3.2433471692693328,28.815323833940838,246.073346294823,77,90.03670666831444,4.034761448424912,Healthcare Facility,Service Robot,Complex,9
R73,Collaboration,2025-01-05 16:20:00,2025-01-05 16:20:42,42000.0,Robot-to-Human,731,96.40672184010946,382.74340485205823,1.1356063550860258,3.163556512363929,27.942050043205498,391.93610883186244,96,98.6488021835773,3.2600316628788457,Warehouse,Service Robot,Simple,4
R87,Collaboration,2025-01-07 19:31:00,2025-01-07 19:31:25,25000.0,Robot-to-Network,1417,39.42813822346868,972.3212423851903,0.9145809036569728,4.88785278938359,22.102510074826977,372.068520858481,91,97.72223630362504,0.8256223322128975,Healthcare Facility,Industrial Robot,Medium,3
R79,Navigation,2025-01-01 04:35:00,2025-01-01 04:35:45,45000.0,Robot-to-Robot,1803,88.4746241383893,637.4118262146045,1.7894536105644463,3.442654277329851,28.363035860974616,182.32380637477274,97,98.6604068769513,2.760777475458566,Warehouse,Industrial Robot,Complex,9
R77,Navigation,2025-01-05 23:58:00,2025-01-05 23:58:57,57000.0,Robot-to-Robot,2029,67.82847638585329,365.3640065513403,1.932006662131381,3.0589343501378186,23.211757591555006,261.4874512438602,39,98.47561866503457,4.13923661639446,Healthcare Facility,Service Robot,Medium,9
R23,Navigation,2025-01-03 16:23:00,2025-01-03 16:23:17,17000.0,Robot-to-Robot,1601,37.980861784134305,450.71558748675494,1.3022020325093209,1.9548795075997654,22.08505303226527,240.71858799031423,34,95.62753393430518,4.303435430010162,Warehouse,Service Robot,Complex,5
R81,Collaboration,2025-01-01 11:54:00,2025-01-01 11:54:16,16000.0,Robot-to-Robot,1922,94.36525943423273,792.6311187177705,0.3703753588633867,2.531747524289903,22.144245410056826,403.70639576743906,86,95.45540708641033,3.7254028643356656,Warehouse,Industrial Robot,Complex,9
R48,Navigation,2025-01-05 04:54:00,2025-01-05 04:54:17,17000.0,Robot-to-Robot,704,94.9673487141288,356.9214150378595,1.0471283578098949,3.24829805662576,28.73708958454491,247.19965937717038,58,97.62399918671342,1.826377815309535,Warehouse,Industrial Robot,Medium,2
R2,Collaboration,2025-01-01 13:29:00,2025-01-01 13:29:22,22000.0,Robot-to-Network,1855,73.07530552350093,603.1448823139142,0.0032551403806262424,3.2571439948718606,20.146041769796696,402.360971572512,99,98.51906741400546,4.897593747348667,Factory Floor,Industrial Robot,Complex,5
R84,Navigation,2025-01-03 14:06:00,2025-01-03 14:06:23,23000.0,Robot-to-Human,686,57.22020311253284,599.3081085471377,1.5361350321036293,2.821846500401209,27.398202529816086,319.3407374882613,76,95.30437444160823,4.083718703837404,Warehouse,Industrial Robot,Medium,1
R20,Object Manipulation,2025-01-03 18:18:00,2025-01-03 18:18:23,23000.0,Robot-to-Human,623,72.52491439834927,779.9747083931641,0.08232908409348672,3.7577330921395435,28.02513951021261,477.03452363096244,46,91.07906743458169,4.207237077953391,Factory Floor,Autonomous Vehicle,Medium,3
R59,Object Manipulation,2025-01-07 06:53:00,2025-01-07 06:53:55,55000.0,Robot-to-Human,1843,73.94320947901343,439.58264526329924,1.6151368725567525,1.6276710371146814,23.705530758362944,491.0668317188017,90,91.18443254224543,4.252102564193643,Warehouse,Industrial Robot,Simple,1
R46,Navigation,2025-01-01 00:36:00,2025-01-01 00:36:10,10000.0,Robot-to-Human,1875,73.54967819418704,988.6395009334123,0.529355979479895,4.469922407719429,27.059646546852807,351.8095956285948,62,95.93929960714046,3.6605397342526165,Factory Floor,Industrial Robot,Simple,8
R3,Object Manipulation,2025-01-06 15:14:00,2025-01-06 15:14:52,52000.0,Robot-to-Network,1615,81.33858131335037,408.69532068212146,0.5000621197189805,3.9495327052555176,29.050746885891854,467.8606229233875,85,90.72697643405637,2.5214278917235977,Healthcare Facility,Service Robot,Simple,1
R55,Collaboration,2025-01-07 00:06:00,2025-01-07 00:06:11,11000.0,Robot-to-Network,2013,34.700111641926824,718.8564381942247,0.17935970670397516,4.2963104284497025,25.43417946461814,388.662068240845,77,95.50516639376471,2.230449448262976,Warehouse,Service Robot,Medium,8
R12,Inspection,2025-01-03 07:08:00,2025-01-03 07:08:11,11000.0,Robot-to-Network,622,37.17710102002959,529.6715841851817,1.3715277835854354,1.1414677493076044,26.532377478474725,371.1560622694285,65,98.67505162690938,3.805577148731003,Healthcare Facility,Industrial Robot,Simple,6
R40,Object Manipulation,2025-01-02 20:15:00,2025-01-02 20:15:32,32000.0,Robot-to-Robot,2022,49.79449787882271,393.0160535151626,0.7319834839878518,4.128692770899837,27.003436170812464,286.20036095662124,40,90.02973219609329,2.429505049782109,Healthcare Facility,Autonomous Vehicle,Simple,6
R66,Inspection,2025-01-01 16:21:00,2025-01-01 16:21:59,59000.0,Robot-to-Human,964,54.47845388159533,677.2184799031788,0.1798114860232849,3.958605477734359,29.616435570918526,324.0949057310121,88,91.67172123827488,4.501472108571009,Factory Floor,Industrial Robot,Medium,4
R100,Object Manipulation,2025-01-05 11:27:00,2025-01-05 11:27:32,32000.0,Robot-to-Network,924,74.66213324074086,418.6594916735525,0.6420179779674648,1.0811367798860942,24.19941598131355,255.7709459838015,34,98.50092197048689,1.1413315549579757,Healthcare Facility,Service Robot,Simple,9
R78,Collaboration,2025-01-01 02:31:00,2025-01-01 02:31:23,23000.0,Robot-to-Network,1115,42.031253937662775,775.8940922212003,1.8442213827378313,2.803344564407022,25.592142980827763,169.9877531218221,31,94.399665821613,3.897223104405865,Factory Floor,Service Robot,Simple,5
R16,Object Manipulation,2025-01-07 02:31:00,2025-01-07 02:31:20,20000.0,Robot-to-Network,1471,67.87204799640605,322.70161261165765,0.06989001563683628,2.2189048560450066,24.671535865363275,469.88959292021866,63,92.58147001475268,1.196269791725479,Warehouse,Industrial Robot,Complex,2
R83,Object Manipulation,2025-01-07 14:34:00,2025-01-07 14:34:21,21000.0,Robot-to-Human,697,42.97376685650857,657.2762144851927,1.3381078322138575,2.022605014985319,23.15694112376107,184.7499916364124,72,92.23934748795435,2.3462681966201564,Factory Floor,Autonomous Vehicle,Complex,7
R34,Navigation,2025-01-04 22:08:00,2025-01-04 22:08:26,26000.0,Robot-to-Human,1622,54.88404113865172,453.28799945256014,1.0020116712500262,1.6281284155774811,29.43095529696066,316.77024004379746,96,97.7752186535645,0.4268619800204748,Factory Floor,Industrial Robot,Simple,1
R44,Inspection,2025-01-02 01:11:00,2025-01-02 01:11:23,23000.0,Robot-to-Robot,1759,95.48493312617683,964.9961805486995,1.195289112603892,2.0133633414870413,24.8945050926103,394.83924007337674,65,93.86608671943567,2.481122613229048,Warehouse,Service Robot,Medium,8
R6,Inspection,2025-01-02 13:38:00,2025-01-02 13:38:52,52000.0,Robot-to-Robot,562,92.69895705126441,797.3723180449726,0.7832890849817762,4.048492340560839,29.307463195523688,429.41263915283645,67,95.72103805503016,2.6365549945616964,Factory Floor,Autonomous Vehicle,Complex,1
R77,Collaboration,2025-01-01 03:51:00,2025-01-01 03:51:33,33000.0,Robot-to-Robot,1661,96.71727514287522,828.6973207730822,0.9630834169191349,4.631278173664913,29.91033648347262,242.24260215637975,41,92.78939379270551,0.9017488803835338,Factory Floor,Service Robot,Complex,6
R64,Collaboration,2025-01-02 21:42:00,2025-01-02 21:42:52,52000.0,Robot-to-Human,1681,71.39936225488347,793.7450927987035,1.518596764033121,2.4043593426616194,28.572195452285733,363.15258474779125,48,94.90510448457697,1.6243280244265212,Warehouse,Service Robot,Medium,1
R100,Inspection,2025-01-06 10:41:00,2025-01-06 10:41:23,23000.0,Robot-to-Robot,1576,65.09101491734914,766.1268176487013,0.9663567707584853,2.1415655813302092,21.65182816458526,277.2691959820402,48,97.16419929676742,1.0605112062571238,Warehouse,Industrial Robot,Complex,6
R22,Navigation,2025-01-04 02:22:00,2025-01-04 02:22:51,51000.0,Robot-to-Robot,866,89.42403785284183,396.63360350445043,0.7525782105361614,2.172676950652598,20.384138965978615,428.6934827887741,36,93.04709334617354,2.149837038458102,Healthcare Facility,Industrial Robot,Simple,3
R18,Navigation,2025-01-06 09:09:00,2025-01-06 09:09:39,39000.0,Robot-to-Network,1980,35.57654143588135,998.1998556017386,0.5515082460171852,3.137241338720804,25.414252113270532,362.86386547590376,30,93.58057082097878,3.1894528869616523,Factory Floor,Industrial Robot,Medium,8
R12,Inspection,2025-01-01 09:31:00,2025-01-01 09:31:51,51000.0,Robot-to-Human,874,98.49146124933651,760.1629088990834,0.9010015922109464,1.1824756170189334,25.381526083040043,118.6971176049151,81,93.98970112063417,0.7105401485498442,Warehouse,Industrial Robot,Complex,5
R52,Object Manipulation,2025-01-01 20:02:00,2025-01-01 20:02:29,29000.0,Robot-to-Robot,1047,62.36606479376172,928.1653286368618,1.151438487740308,3.298540586956107,26.04833238555516,343.98609496033157,78,95.39032696247513,1.9728769380107836,Healthcare Facility,Industrial Robot,Simple,1
R94,Inspection,2025-01-07 17:39:00,2025-01-07 17:39:52,52000.0,Robot-to-Robot,1819,77.3050444400113,652.6642073798132,0.7489643913900366,4.680663223387654,20.570037779237335,380.9685662530907,53,92.7382252441484,2.7329903823682136,Warehouse,Industrial Robot,Simple,5
R51,Object Manipulation,2025-01-07 19:24:00,2025-01-07 19:24:24,24000.0,Robot-to-Human,547,80.99289411588728,500.17976928713995,1.8019749011334192,2.9698319645979203,22.895483047795693,463.4511648467508,88,94.01145912935726,3.9887483386156153,Warehouse,Industrial Robot,Medium,6
R71,Inspection,2025-01-07 18:42:00,2025-01-07 18:42:41,41000.0,Robot-to-Robot,788,74.01878930874017,606.060547672801,1.9918906004873345,2.5939256522019773,24.971134821795395,120.27156542584056,43,94.93078701495143,3.1122474163588176,Warehouse,Service Robot,Medium,7
R96,Object Manipulation,2025-01-07 09:51:00,2025-01-07 09:51:23,23000.0,Robot-to-Human,1860,92.4067611526217,579.4116040088393,0.4082370024404245,1.1588710556056951,25.14351806432191,338.8122074413907,67,93.19145890091268,4.118498659147366,Factory Floor,Autonomous Vehicle,Complex,3
R48,Navigation,2025-01-05 14:09:00,2025-01-05 14:09:46,46000.0,Robot-to-Human,1521,50.17129019925882,311.17156300170205,1.288529186074002,3.1908386368801733,29.46578430991085,300.29172150415104,45,90.06336391413429,0.34918224051867675,Healthcare Facility,Industrial Robot,Simple,6
R19,Inspection,2025-01-07 16:17:00,2025-01-07 16:17:17,17000.0,Robot-to-Human,693,67.26157216487613,772.456696452117,0.41230262737414836,1.5455795268577317,29.65507962944881,356.44441107733525,35,92.42900427135811,0.9309963915532388,Factory Floor,Service Robot,Complex,9
R6,Collaboration,2025-01-01 02:50:00,2025-01-01 02:50:51,51000.0,Robot-to-Robot,982,60.121373080063805,816.3531341630045,1.082101828543379,2.846320570806072,28.895874732798244,406.1233698842491,54,97.3434668705444,4.6274545421624795,Factory Floor,Autonomous Vehicle,Medium,7
R84,Object Manipulation,2025-01-04 13:51:00,2025-01-04 13:51:16,16000.0,Robot-to-Robot,928,79.28901770658007,328.63895138434435,0.7865847872847538,2.2357455825790122,22.50331233606044,153.73830975435823,80,92.55115351541556,3.3121837851749,Healthcare Facility,Autonomous Vehicle,Complex,1
R27,Navigation,2025-01-05 10:46:00,2025-01-05 10:46:53,53000.0,Robot-to-Robot,1400,57.658062084400555,472.16035813553344,0.49082671278975876,2.0433731918618276,26.40929644123893,316.7655245719018,80,97.40108666928732,2.058637623715629,Factory Floor,Autonomous Vehicle,Medium,9
R53,Collaboration,2025-01-01 03:08:00,2025-01-01 03:08:19,19000.0,Robot-to-Human,1685,92.50021662225069,765.1054153352807,0.6841556031349472,4.830097225202842,22.74106004629812,308.2431938452464,76,93.68103001853886,1.8132339065785008,Healthcare Facility,Service Robot,Complex,5
R48,Navigation,2025-01-04 05:58:00,2025-01-04 05:58:08,8000.0,Robot-to-Robot,915,64.33010949916329,525.3263565240193,0.24668168296273318,4.150766442298405,29.506447763797915,306.04634716869464,80,97.79645168061084,3.738834028381528,Factory Floor,Industrial Robot,Complex,1
R7,Object Manipulation,2025-01-05 23:05:00,2025-01-05 23:05:19,19000.0,Robot-to-Network,1025,67.52056748315388,953.6948805415187,0.15897853974376241,1.4780985700244962,25.061060598229037,265.3377934504222,99,93.37874440007039,4.435816561460201,Factory Floor,Autonomous Vehicle,Simple,7
R59,Inspection,2025-01-05 02:47:00,2025-01-05 02:47:21,21000.0,Robot-to-Human,1077,64.53752874924514,378.81709878459543,0.9002515908559152,2.2650159126055622,28.28364574590313,439.826544255634,61,92.63151015988342,2.667936672612144,Warehouse,Industrial Robot,Simple,5
R69,Navigation,2025-01-01 09:59:00,2025-01-01 09:59:31,31000.0,Robot-to-Robot,952,73.58453377877369,949.6608420742243,1.6305213374686722,3.8134431890243214,23.930046495530604,125.32372820322104,74,92.13845043751772,0.6632134859789507,Warehouse,Service Robot,Simple,3
R11,Inspection,2025-01-04 16:21:00,2025-01-04 16:21:15,15000.0,Robot-to-Human,1781,65.7281060842422,939.7715971526202,1.365800509601236,4.294235369005854,23.814708119476226,253.93449106874564,85,92.72409185447458,4.33940352655499,Healthcare Facility,Service Robot,Complex,3
R15,Inspection,2025-01-03 11:36:00,2025-01-03 11:36:59,59000.0,Robot-to-Robot,1503,95.61926690561647,969.0359186202738,1.1906644469873977,3.1060347682331657,20.337025467959858,336.7023009608191,98,91.78488579373206,2.0140661971853957,Healthcare Facility,Service Robot,Simple,5
R64,Navigation,2025-01-07 08:25:00,2025-01-07 08:25:27,27000.0,Robot-to-Human,1581,39.178568559722805,354.0594065469131,0.8410094793039429,4.60119813738567,24.594821619986647,463.5668014986861,82,96.7548911982599,4.458930796980918,Warehouse,Service Robot,Simple,7
R3,Navigation,2025-01-04 14:33:00,2025-01-04 14:33:19,19000.0,Robot-to-Network,586,30.9399144207168,490.68099003644255,0.9371040809083344,2.4463205029474464,26.436233111824095,352.0547045335953,68,98.83650812860797,3.8449519669875274,Factory Floor,Autonomous Vehicle,Simple,6
R69,Navigation,2025-01-07 19:37:00,2025-01-07 19:37:56,56000.0,Robot-to-Human,1684,66.52504316152323,475.9239524910396,0.04299288197274387,1.3045181512206367,21.298650473958308,152.45774032011002,44,93.57500625180808,1.6251893743502988,Warehouse,Autonomous Vehicle,Simple,5
R23,Inspection,2025-01-02 07:10:00,2025-01-02 07:10:35,35000.0,Robot-to-Human,917,83.52415697788445,919.7056127732706,1.8802813182794285,4.766060310999514,21.848467314310803,372.3882982431506,72,92.99906652603636,0.5582585441900928,Healthcare Facility,Service Robot,Simple,3
R53,Collaboration,2025-01-03 23:01:00,2025-01-03 23:01:57,57000.0,Robot-to-Human,514,75.37370453970921,865.0233917810818,0.6217244655434575,2.6550140673720626,29.716357754455128,235.80856842484997,71,95.73817751664569,2.548263006005787,Warehouse,Service Robot,Simple,4
R37,Object Manipulation,2025-01-02 09:44:00,2025-01-02 09:44:30,30000.0,Robot-to-Robot,1544,97.39139060229688,411.2263133022771,1.8289119070873712,1.0923195729704083,27.315992873830158,334.8218391175433,90,93.8740950598498,0.4032567739545345,Healthcare Facility,Autonomous Vehicle,Complex,7
R9,Collaboration,2025-01-04 19:34:00,2025-01-04 19:34:11,11000.0,Robot-to-Human,1025,42.75939074186719,399.0345751136423,1.4325004997419228,3.8767997432549386,29.085416473975922,328.43059015203454,93,90.43272496640805,4.1394930865336725,Factory Floor,Service Robot,Medium,2
R15,Inspection,2025-01-07 03:12:00,2025-01-07 03:12:17,17000.0,Robot-to-Robot,1773,78.57877969776226,631.8918401548092,1.1234417305616282,2.007127435261829,24.76148938306641,168.94606379166004,38,93.09920181595,0.2824571317957264,Factory Floor,Autonomous Vehicle,Medium,9
R3,Navigation,2025-01-04 18:53:00,2025-01-04 18:53:58,58000.0,Robot-to-Human,1051,87.11074960756285,421.33761480873386,0.8904276978890311,1.3640618986600863,21.791743002286314,427.5483323152875,98,97.20145144332629,4.713365268328227,Healthcare Facility,Autonomous Vehicle,Medium,2
R93,Navigation,2025-01-02 06:27:00,2025-01-02 06:27:17,17000.0,Robot-to-Robot,801,93.84447711177287,633.1303368110886,0.645936368568431,4.376262079224818,21.663726998963146,316.0292187866207,78,90.61804165014891,2.485464580720211,Warehouse,Industrial Robot,Medium,9
R70,Object Manipulation,2025-01-04 06:22:00,2025-01-04 06:22:56,56000.0,Robot-to-Robot,692,66.99860226252795,891.2862320369604,1.2766109931760172,1.9702889013365938,25.41649019737482,254.55734869525438,38,92.32813268667631,2.4148645589320066,Warehouse,Industrial Robot,Simple,4
R17,Object Manipulation,2025-01-01 08:59:00,2025-01-01 08:59:24,24000.0,Robot-to-Robot,1850,55.4174457724519,649.9399776888212,1.9404523618915055,3.1734867360791528,27.153886142535484,182.35401369058923,30,98.77359061117376,4.213510232375822,Warehouse,Autonomous Vehicle,Complex,5
R26,Collaboration,2025-01-06 00:02:00,2025-01-06 00:02:38,38000.0,Robot-to-Robot,777,96.87528629634242,807.1116237734001,1.608651696663108,3.4490622586467325,29.15888828420303,466.4143709620594,88,92.54788821121073,2.7349510506162766,Factory Floor,Service Robot,Simple,6
R21,Collaboration,2025-01-04 01:58:00,2025-01-04 01:58:14,14000.0,Robot-to-Human,594,85.4029786000346,475.05025745827334,0.7822579619618921,4.78005483708464,24.07161622584647,196.82061514902756,66,97.66364798854562,2.1123202937040872,Factory Floor,Industrial Robot,Complex,9
R72,Object Manipulation,2025-01-03 10:21:00,2025-01-03 10:21:54,54000.0,Robot-to-Human,769,62.95907543787159,486.0513487957252,0.96434943283936,2.585946865591992,23.25485312055428,473.9560093208423,81,98.09226796220555,1.0194741606933304,Healthcare Facility,Service Robot,Simple,1
R21,Inspection,2025-01-03 10:57:00,2025-01-03 10:57:56,56000.0,Robot-to-Robot,1461,75.58162412487832,715.6482154537883,0.9369122764414133,3.005627625446681,29.349617288420287,316.570892485077,93,96.13645484586304,3.648143374374253,Factory Floor,Autonomous Vehicle,Simple,5
R11,Collaboration,2025-01-05 15:56:00,2025-01-05 15:56:41,41000.0,Robot-to-Robot,710,49.50038164252611,896.7008638716784,0.5190877147944897,2.206753436225537,24.53612278948438,301.12938549352145,55,94.26950609262512,2.5005967750208353,Healthcare Facility,Industrial Robot,Simple,5
R38,Navigation,2025-01-05 17:38:00,2025-01-05 17:38:56,56000.0,Robot-to-Robot,1827,73.03893117522517,671.7770927836527,1.6945762361287406,2.865670329937852,25.2050353833839,288.71166568377635,80,98.599726461445,2.5302009020031484,Factory Floor,Industrial Robot,Medium,4
R72,Navigation,2025-01-05 07:20:00,2025-01-05 07:20:55,55000.0,Robot-to-Network,1159,67.80207931360212,438.79689134507373,1.3856671046158056,1.02827610091664,24.492345980331795,452.6633032744348,85,98.67152601563001,1.2733195878257464,Healthcare Facility,Service Robot,Simple,7
R88,Inspection,2025-01-03 23:26:00,2025-01-03 23:26:31,31000.0,Robot-to-Network,1618,32.745772680899464,452.4821978500082,1.1950684367741797,4.43479113887584,27.682378452253992,425.5933099575395,52,95.72586119067451,0.7180275256086027,Healthcare Facility,Autonomous Vehicle,Simple,8
R35,Object Manipulation,2025-01-04 06:59:00,2025-01-04 06:59:38,38000.0,Robot-to-Human,777,90.60234826631932,731.910405269012,0.8666022517296936,1.2638074262559056,20.711699519865125,370.5045054038794,45,96.709655741255,1.5814147356743575,Factory Floor,Service Robot,Simple,6
R14,Collaboration,2025-01-02 10:49:00,2025-01-02 10:49:40,40000.0,Robot-to-Network,1952,64.31345743174106,372.3752583288556,0.47800053865852044,1.984348948992952,28.363989673509902,309.52953665191603,90,97.92599275494403,4.026491919339507,Factory Floor,Industrial Robot,Complex,8
R14,Navigation,2025-01-04 21:25:00,2025-01-04 21:25:20,20000.0,Robot-to-Network,1508,63.581560201764155,345.83397458891807,1.2796083657819413,3.87641385019406,23.91932735734281,362.70191104664525,55,90.964437670399,3.1337450292544493,Warehouse,Autonomous Vehicle,Simple,6
R10,Object Manipulation,2025-01-06 02:20:00,2025-01-06 02:20:25,25000.0,Robot-to-Robot,1381,49.84009036968648,371.9549817159975,0.47353129462057786,3.566196594314725,29.659135649561875,197.2781529371594,82,95.08669474525813,1.7603423881022935,Factory Floor,Industrial Robot,Medium,5
R12,Collaboration,2025-01-05 17:42:00,2025-01-05 17:42:20,20000.0,Robot-to-Robot,1242,43.74713205487793,574.6411479049052,0.017610509030155264,4.00702606792945,23.004767270735947,298.7406417169651,59,97.77201875621797,1.4787168616998332,Healthcare Facility,Service Robot,Complex,3
R38,Inspection,2025-01-03 07:21:00,2025-01-03 07:21:21,21000.0,Robot-to-Network,1372,50.396027607110156,548.0591563338113,0.13327676476718908,3.020977799055286,24.70291954998848,156.30486490451455,81,98.2182643754308,0.018494276786277797,Healthcare Facility,Service Robot,Simple,7
R34,Navigation,2025-01-02 18:29:00,2025-01-02 18:29:19,19000.0,Robot-to-Network,530,75.49863510817991,301.5026147225268,1.3880217037556781,4.714391807936593,24.223947880826145,151.31738219030314,47,98.99675982275897,0.15399697964396664,Healthcare Facility,Industrial Robot,Complex,8
R41,Inspection,2025-01-01 20:16:00,2025-01-01 20:16:17,17000.0,Robot-to-Network,882,36.835446184459514,413.17044239256853,0.7550963301094762,4.779979253398201,28.014247854781594,383.46475950268217,68,96.59594732665833,2.4019046052094755,Factory Floor,Service Robot,Complex,6
R10,Inspection,2025-01-04 09:25:00,2025-01-04 09:25:37,37000.0,Robot-to-Robot,1558,53.30050617179387,543.2584697273348,0.4128154204414787,4.031647781621003,26.715676859251992,477.184205396299,74,91.88247079670441,1.2816626061106144,Healthcare Facility,Autonomous Vehicle,Medium,8
R17,Inspection,2025-01-05 18:53:00,2025-01-05 18:53:58,58000.0,Robot-to-Human,1920,98.51182122431365,600.9724280542475,0.4757341310568781,2.2868142100393007,26.468581048875986,421.00989605510244,67,95.70889195957606,4.684091410786907,Factory Floor,Autonomous Vehicle,Simple,3
R17,Collaboration,2025-01-07 04:53:00,2025-01-07 04:53:09,9000.0,Robot-to-Network,1130,49.007000297789695,581.6080697675625,0.988938767648293,1.1646246436676995,27.14324808229939,475.5862798973693,65,98.90568659517578,2.786003989538572,Factory Floor,Autonomous Vehicle,Simple,9
R67,Inspection,2025-01-05 09:08:00,2025-01-05 09:08:31,31000.0,Robot-to-Human,1154,97.6658510641833,523.7326192301338,1.8108928750780517,3.1973201426802995,29.590735884792274,188.74841169370282,66,95.28830687483563,4.510034690312556,Healthcare Facility,Autonomous Vehicle,Simple,6
R62,Collaboration,2025-01-07 21:06:00,2025-01-07 21:06:56,56000.0,Robot-to-Human,890,37.33675373966182,868.3449630644172,0.5375917348049675,1.0362341996766173,24.779560392010307,204.66688032763557,35,93.47084601979252,1.0153297261537542,Factory Floor,Service Robot,Complex,1
R95,Collaboration,2025-01-04 12:42:00,2025-01-04 12:42:05,5000.0,Robot-to-Network,1328,85.5789605230274,591.2142198381955,1.3109076224271812,4.237568063780765,26.51685283934748,269.55292949265333,31,92.44208707062394,0.6146666194208777,Healthcare Facility,Industrial Robot,Complex,1
R1,Inspection,2025-01-06 00:25:00,2025-01-06 00:25:48,48000.0,Robot-to-Human,1335,60.78167203522253,751.1311441146404,1.6511793563193577,3.352178118853449,26.838956214966423,253.2666215876298,50,93.14154829176054,4.165968618745933,Warehouse,Autonomous Vehicle,Simple,5
R12,Inspection,2025-01-06 03:50:00,2025-01-06 03:50:34,34000.0,Robot-to-Robot,601,43.63718569505406,882.7455609014345,0.9773675520787577,3.475694555027869,28.57079781311051,219.23527928717425,33,96.62425496569092,3.047062774981875,Factory Floor,Autonomous Vehicle,Simple,3
